23485,23613,23646,23731,23732,23736,23748,23756,23757,23788
1,1,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,1,1
0,0,0,0,0,1,0,0,1,0
0,0,0,1,1,1,0,0,0,0
0,0,0,1,1,1,1,1,1,1
0,0,0,1,1,1,0,1,0,0
